#x y_true y_numerov
2.9963 0.0673144 0.0673144 
2.9962 0.0673323 0.0673323 
2.9961 0.0673502 0.0673502 
2.996 0.0673682 0.0673682 
2.9959 0.0673861 0.0673861 
2.9958 0.067404 0.067404 
2.9957 0.067422 0.067422 
2.9956 0.0674399 0.0674399 
2.9955 0.0674579 0.0674579 
2.9954 0.0674758 0.0674758 
2.9953 0.0674938 0.0674938 
2.9952 0.0675118 0.0675118 
2.9951 0.0675297 0.0675297 
2.995 0.0675477 0.0675477 
2.9949 0.0675657 0.0675657 
2.9948 0.0675837 0.0675837 
2.9947 0.0676017 0.0676017 
2.9946 0.0676196 0.0676196 
2.9945 0.0676376 0.0676376 
2.9944 0.0676556 0.0676556 
2.9943 0.0676736 0.0676736 
2.9942 0.0676916 0.0676916 
2.9941 0.0677097 0.0677097 
2.994 0.0677277 0.0677277 
2.9939 0.0677457 0.0677457 
2.9938 0.0677637 0.0677637 
2.9937 0.0677817 0.0677817 
2.9936 0.0677998 0.0677998 
2.9935 0.0678178 0.0678178 
2.9934 0.0678358 0.0678358 
2.9933 0.0678539 0.0678539 
2.9932 0.0678719 0.0678719 
2.9931 0.06789 0.06789 
2.993 0.067908 0.067908 
2.9929 0.0679261 0.0679261 
2.9928 0.0679441 0.0679441 
2.9927 0.0679622 0.0679622 
2.9926 0.0679803 0.0679803 
2.9925 0.0679984 0.0679984 
2.9924 0.0680164 0.0680164 
2.9923 0.0680345 0.0680345 
2.9922 0.0680526 0.0680526 
2.9921 0.0680707 0.0680707 
2.992 0.0680888 0.0680888 
2.9919 0.0681069 0.0681069 
2.9918 0.068125 0.068125 
2.9917 0.0681431 0.0681431 
2.9916 0.0681612 0.0681612 
2.9915 0.0681793 0.0681793 
2.9914 0.0681974 0.0681974 
2.9913 0.0682156 0.0682156 
2.9912 0.0682337 0.0682337 
2.9911 0.0682518 0.0682518 
2.991 0.06827 0.06827 
2.9909 0.0682881 0.0682881 
2.9908 0.0683062 0.0683062 
2.9907 0.0683244 0.0683244 
2.9906 0.0683425 0.0683425 
2.9905 0.0683607 0.0683607 
2.9904 0.0683788 0.0683788 
2.9903 0.068397 0.068397 
2.9902 0.0684152 0.0684152 
2.9901 0.0684334 0.0684334 
2.99 0.0684515 0.0684515 
2.9899 0.0684697 0.0684697 
2.9898 0.0684879 0.0684879 
2.9897 0.0685061 0.0685061 
2.9896 0.0685243 0.0685243 
2.9895 0.0685425 0.0685425 
2.9894 0.0685607 0.0685607 
2.9893 0.0685789 0.0685789 
2.9892 0.0685971 0.0685971 
2.9891 0.0686153 0.0686153 
2.989 0.0686335 0.0686335 
2.9889 0.0686517 0.0686517 
2.9888 0.06867 0.06867 
2.9887 0.0686882 0.0686882 
2.9886 0.0687064 0.0687064 
2.9885 0.0687246 0.0687246 
2.9884 0.0687429 0.0687429 
2.9883 0.0687611 0.0687611 
2.9882 0.0687794 0.0687794 
2.9881 0.0687976 0.0687976 
2.988 0.0688159 0.0688159 
2.9879 0.0688342 0.0688342 
2.9878 0.0688524 0.0688524 
2.9877 0.0688707 0.0688707 
2.9876 0.068889 0.068889 
2.9875 0.0689072 0.0689072 
2.9874 0.0689255 0.0689255 
2.9873 0.0689438 0.0689438 
2.9872 0.0689621 0.0689621 
2.9871 0.0689804 0.0689804 
2.987 0.0689987 0.0689987 
2.9869 0.069017 0.069017 
2.9868 0.0690353 0.0690353 
2.9867 0.0690536 0.0690536 
2.9866 0.0690719 0.0690719 
2.9865 0.0690902 0.0690902 
2.9864 0.0691086 0.0691086 
2.9863 0.0691269 0.0691269 
2.9862 0.0691452 0.0691452 
2.9861 0.0691636 0.0691636 
2.986 0.0691819 0.0691819 
2.9859 0.0692002 0.0692002 
2.9858 0.0692186 0.0692186 
2.9857 0.0692369 0.0692369 
2.9856 0.0692553 0.0692553 
2.9855 0.0692736 0.0692736 
2.9854 0.069292 0.069292 
2.9853 0.0693104 0.0693104 
2.9852 0.0693288 0.0693288 
2.9851 0.0693471 0.0693471 
2.985 0.0693655 0.0693655 
2.9849 0.0693839 0.0693839 
2.9848 0.0694023 0.0694023 
2.9847 0.0694207 0.0694207 
2.9846 0.0694391 0.0694391 
2.9845 0.0694575 0.0694575 
2.9844 0.0694759 0.0694759 
2.9843 0.0694943 0.0694943 
2.9842 0.0695127 0.0695127 
2.9841 0.0695311 0.0695311 
2.984 0.0695495 0.0695495 
2.9839 0.069568 0.069568 
2.9838 0.0695864 0.0695864 
2.9837 0.0696048 0.0696048 
2.9836 0.0696233 0.0696233 
2.9835 0.0696417 0.0696417 
2.9834 0.0696601 0.0696601 
2.9833 0.0696786 0.0696786 
2.9832 0.069697 0.069697 
2.9831 0.0697155 0.0697155 
2.983 0.069734 0.069734 
2.9829 0.0697524 0.0697524 
2.9828 0.0697709 0.0697709 
2.9827 0.0697894 0.0697894 
2.9826 0.0698079 0.0698079 
2.9825 0.0698263 0.0698263 
2.9824 0.0698448 0.0698448 
2.9823 0.0698633 0.0698633 
2.9822 0.0698818 0.0698818 
2.9821 0.0699003 0.0699003 
2.982 0.0699188 0.0699188 
2.9819 0.0699373 0.0699373 
2.9818 0.0699558 0.0699558 
2.9817 0.0699743 0.0699743 
2.9816 0.0699929 0.0699929 
2.9815 0.0700114 0.0700114 
2.9814 0.0700299 0.0700299 
2.9813 0.0700484 0.0700484 
2.9812 0.070067 0.070067 
2.9811 0.0700855 0.0700855 
2.981 0.0701041 0.0701041 
2.9809 0.0701226 0.0701226 
2.9808 0.0701412 0.0701412 
2.9807 0.0701597 0.0701597 
2.9806 0.0701783 0.0701783 
2.9805 0.0701968 0.0701968 
2.9804 0.0702154 0.0702154 
2.9803 0.070234 0.070234 
2.9802 0.0702526 0.0702526 
2.9801 0.0702711 0.0702711 
2.98 0.0702897 0.0702897 
2.9799 0.0703083 0.0703083 
2.9798 0.0703269 0.0703269 
2.9797 0.0703455 0.0703455 
2.9796 0.0703641 0.0703641 
2.9795 0.0703827 0.0703827 
2.9794 0.0704013 0.0704013 
2.9793 0.0704199 0.0704199 
2.9792 0.0704386 0.0704386 
2.9791 0.0704572 0.0704572 
2.979 0.0704758 0.0704758 
2.9789 0.0704944 0.0704944 
2.9788 0.0705131 0.0705131 
2.9787 0.0705317 0.0705317 
2.9786 0.0705504 0.0705504 
2.9785 0.070569 0.070569 
2.9784 0.0705877 0.0705877 
2.9783 0.0706063 0.0706063 
2.9782 0.070625 0.070625 
2.9781 0.0706436 0.0706436 
2.978 0.0706623 0.0706623 
2.9779 0.070681 0.070681 
2.9778 0.0706997 0.0706997 
2.9777 0.0707183 0.0707183 
2.9776 0.070737 0.070737 
2.9775 0.0707557 0.0707557 
2.9774 0.0707744 0.0707744 
2.9773 0.0707931 0.0707931 
2.9772 0.0708118 0.0708118 
2.9771 0.0708305 0.0708305 
2.977 0.0708492 0.0708492 
2.9769 0.0708679 0.0708679 
2.9768 0.0708867 0.0708867 
2.9767 0.0709054 0.0709054 
2.9766 0.0709241 0.0709241 
2.9765 0.0709428 0.0709428 
2.9764 0.0709616 0.0709616 
2.9763 0.0709803 0.0709803 
2.9762 0.0709991 0.0709991 
2.9761 0.0710178 0.0710178 
2.976 0.0710366 0.0710366 
2.9759 0.0710553 0.0710553 
2.9758 0.0710741 0.0710741 
2.9757 0.0710928 0.0710928 
2.9756 0.0711116 0.0711116 
2.9755 0.0711304 0.0711304 
2.9754 0.0711491 0.0711491 
2.9753 0.0711679 0.0711679 
2.9752 0.0711867 0.0711867 
2.9751 0.0712055 0.0712055 
2.975 0.0712243 0.0712243 
2.9749 0.0712431 0.0712431 
2.9748 0.0712619 0.0712619 
2.9747 0.0712807 0.0712807 
2.9746 0.0712995 0.0712995 
2.9745 0.0713183 0.0713183 
2.9744 0.0713371 0.0713371 
2.9743 0.071356 0.071356 
2.9742 0.0713748 0.0713748 
2.9741 0.0713936 0.0713936 
2.974 0.0714125 0.0714125 
2.9739 0.0714313 0.0714313 
2.9738 0.0714501 0.0714501 
2.9737 0.071469 0.071469 
2.9736 0.0714878 0.0714878 
2.9735 0.0715067 0.0715067 
2.9734 0.0715256 0.0715256 
2.9733 0.0715444 0.0715444 
2.9732 0.0715633 0.0715633 
2.9731 0.0715822 0.0715822 
2.973 0.071601 0.071601 
2.9729 0.0716199 0.0716199 
2.9728 0.0716388 0.0716388 
2.9727 0.0716577 0.0716577 
2.9726 0.0716766 0.0716766 
2.9725 0.0716955 0.0716955 
2.9724 0.0717144 0.0717144 
2.9723 0.0717333 0.0717333 
2.9722 0.0717522 0.0717522 
2.9721 0.0717711 0.0717711 
2.972 0.07179 0.07179 
2.9719 0.071809 0.071809 
2.9718 0.0718279 0.0718279 
2.9717 0.0718468 0.0718468 
2.9716 0.0718657 0.0718657 
2.9715 0.0718847 0.0718847 
2.9714 0.0719036 0.0719036 
2.9713 0.0719226 0.0719226 
2.9712 0.0719415 0.0719415 
2.9711 0.0719605 0.0719605 
2.971 0.0719794 0.0719794 
2.9709 0.0719984 0.0719984 
2.9708 0.0720174 0.0720174 
2.9707 0.0720363 0.0720363 
2.9706 0.0720553 0.0720553 
2.9705 0.0720743 0.0720743 
2.9704 0.0720933 0.0720933 
2.9703 0.0721123 0.0721123 
2.9702 0.0721313 0.0721313 
2.9701 0.0721503 0.0721503 
2.97 0.0721693 0.0721693 
2.9699 0.0721883 0.0721883 
2.9698 0.0722073 0.0722073 
2.9697 0.0722263 0.0722263 
2.9696 0.0722453 0.0722453 
2.9695 0.0722643 0.0722643 
2.9694 0.0722834 0.0722834 
2.9693 0.0723024 0.0723024 
2.9692 0.0723214 0.0723214 
2.9691 0.0723405 0.0723405 
2.969 0.0723595 0.0723595 
2.9689 0.0723786 0.0723786 
2.9688 0.0723976 0.0723976 
2.9687 0.0724167 0.0724167 
2.9686 0.0724357 0.0724357 
2.9685 0.0724548 0.0724548 
2.9684 0.0724739 0.0724739 
2.9683 0.072493 0.072493 
2.9682 0.072512 0.072512 
2.9681 0.0725311 0.0725311 
2.968 0.0725502 0.0725502 
2.9679 0.0725693 0.0725693 
2.9678 0.0725884 0.0725884 
2.9677 0.0726075 0.0726075 
2.9676 0.0726266 0.0726266 
2.9675 0.0726457 0.0726457 
2.9674 0.0726648 0.0726648 
2.9673 0.0726839 0.0726839 
2.9672 0.072703 0.072703 
2.9671 0.0727222 0.0727222 
2.967 0.0727413 0.0727413 
2.9669 0.0727604 0.0727604 
2.9668 0.0727796 0.0727796 
2.9667 0.0727987 0.0727987 
2.9666 0.0728179 0.0728179 
2.9665 0.072837 0.072837 
2.9664 0.0728562 0.0728562 
2.9663 0.0728753 0.0728753 
2.9662 0.0728945 0.0728945 
2.9661 0.0729136 0.0729136 
2.966 0.0729328 0.0729328 
2.9659 0.072952 0.072952 
2.9658 0.0729712 0.0729712 
2.9657 0.0729904 0.0729904 
2.9656 0.0730095 0.0730095 
2.9655 0.0730287 0.0730287 
2.9654 0.0730479 0.0730479 
2.9653 0.0730671 0.0730671 
2.9652 0.0730863 0.0730863 
2.9651 0.0731055 0.0731055 
2.965 0.0731248 0.0731248 
2.9649 0.073144 0.073144 
2.9648 0.0731632 0.0731632 
2.9647 0.0731824 0.0731824 
2.9646 0.0732017 0.0732017 
2.9645 0.0732209 0.0732209 
2.9644 0.0732401 0.0732401 
2.9643 0.0732594 0.0732594 
2.9642 0.0732786 0.0732786 
2.9641 0.0732979 0.0732979 
2.964 0.0733171 0.0733171 
2.9639 0.0733364 0.0733364 
2.9638 0.0733556 0.0733556 
2.9637 0.0733749 0.0733749 
2.9636 0.0733942 0.0733942 
2.9635 0.0734135 0.0734135 
2.9634 0.0734327 0.0734327 
2.9633 0.073452 0.073452 
2.9632 0.0734713 0.0734713 
2.9631 0.0734906 0.0734906 
2.963 0.0735099 0.0735099 
2.9629 0.0735292 0.0735292 
2.9628 0.0735485 0.0735485 
2.9627 0.0735678 0.0735678 
2.9626 0.0735871 0.0735871 
2.9625 0.0736065 0.0736065 
2.9624 0.0736258 0.0736258 
2.9623 0.0736451 0.0736451 
2.9622 0.0736644 0.0736644 
2.9621 0.0736838 0.0736838 
2.962 0.0737031 0.0737031 
2.9619 0.0737225 0.0737225 
2.9618 0.0737418 0.0737418 
2.9617 0.0737612 0.0737612 
2.9616 0.0737805 0.0737805 
2.9615 0.0737999 0.0737999 
2.9614 0.0738193 0.0738193 
2.9613 0.0738386 0.0738386 
2.9612 0.073858 0.073858 
2.9611 0.0738774 0.0738774 
2.961 0.0738968 0.0738968 
2.9609 0.0739161 0.0739161 
2.9608 0.0739355 0.0739355 
2.9607 0.0739549 0.0739549 
2.9606 0.0739743 0.0739743 
2.9605 0.0739937 0.0739937 
2.9604 0.0740131 0.0740131 
2.9603 0.0740326 0.0740326 
2.9602 0.074052 0.074052 
2.9601 0.0740714 0.0740714 
2.96 0.0740908 0.0740908 
2.9599 0.0741103 0.0741103 
2.9598 0.0741297 0.0741297 
2.9597 0.0741491 0.0741491 
2.9596 0.0741686 0.0741686 
2.9595 0.074188 0.074188 
2.9594 0.0742075 0.0742075 
2.9593 0.0742269 0.0742269 
2.9592 0.0742464 0.0742464 
2.9591 0.0742658 0.0742658 
2.959 0.0742853 0.0742853 
2.9589 0.0743048 0.0743048 
2.9588 0.0743243 0.0743243 
2.9587 0.0743437 0.0743437 
2.9586 0.0743632 0.0743632 
2.9585 0.0743827 0.0743827 
2.9584 0.0744022 0.0744022 
2.9583 0.0744217 0.0744217 
2.9582 0.0744412 0.0744412 
2.9581 0.0744607 0.0744607 
2.958 0.0744802 0.0744802 
2.9579 0.0744998 0.0744998 
2.9578 0.0745193 0.0745193 
2.9577 0.0745388 0.0745388 
2.9576 0.0745583 0.0745583 
2.9575 0.0745779 0.0745779 
2.9574 0.0745974 0.0745974 
2.9573 0.0746169 0.0746169 
2.9572 0.0746365 0.0746365 
2.9571 0.074656 0.074656 
2.957 0.0746756 0.0746756 
2.9569 0.0746951 0.0746951 
2.9568 0.0747147 0.0747147 
2.9567 0.0747343 0.0747343 
2.9566 0.0747538 0.0747538 
2.9565 0.0747734 0.0747734 
2.9564 0.074793 0.074793 
2.9563 0.0748126 0.0748126 
2.9562 0.0748322 0.0748322 
2.9561 0.0748518 0.0748518 
2.956 0.0748714 0.0748714 
2.9559 0.074891 0.074891 
2.9558 0.0749106 0.0749106 
2.9557 0.0749302 0.0749302 
2.9556 0.0749498 0.0749498 
2.9555 0.0749694 0.0749694 
2.9554 0.074989 0.074989 
2.9553 0.0750087 0.0750087 
2.9552 0.0750283 0.0750283 
2.9551 0.0750479 0.0750479 
2.955 0.0750676 0.0750676 
2.9549 0.0750872 0.0750872 
2.9548 0.0751069 0.0751069 
2.9547 0.0751265 0.0751265 
2.9546 0.0751462 0.0751462 
2.9545 0.0751658 0.0751658 
2.9544 0.0751855 0.0751855 
2.9543 0.0752052 0.0752052 
2.9542 0.0752248 0.0752248 
2.9541 0.0752445 0.0752445 
2.954 0.0752642 0.0752642 
2.9539 0.0752839 0.0752839 
2.9538 0.0753036 0.0753036 
2.9537 0.0753233 0.0753233 
2.9536 0.075343 0.075343 
2.9535 0.0753627 0.0753627 
2.9534 0.0753824 0.0753824 
2.9533 0.0754021 0.0754021 
2.9532 0.0754218 0.0754218 
2.9531 0.0754415 0.0754415 
2.953 0.0754613 0.0754613 
2.9529 0.075481 0.075481 
2.9528 0.0755007 0.0755007 
2.9527 0.0755205 0.0755205 
2.9526 0.0755402 0.0755402 
2.9525 0.07556 0.07556 
2.9524 0.0755797 0.0755797 
2.9523 0.0755995 0.0755995 
2.9522 0.0756192 0.0756192 
2.9521 0.075639 0.075639 
2.952 0.0756588 0.0756588 
2.9519 0.0756785 0.0756785 
2.9518 0.0756983 0.0756983 
2.9517 0.0757181 0.0757181 
2.9516 0.0757379 0.0757379 
2.9515 0.0757577 0.0757577 
2.9514 0.0757775 0.0757775 
2.9513 0.0757973 0.0757973 
2.9512 0.0758171 0.0758171 
2.9511 0.0758369 0.0758369 
2.951 0.0758567 0.0758567 
2.9509 0.0758765 0.0758765 
2.9508 0.0758963 0.0758963 
2.9507 0.0759162 0.0759162 
2.9506 0.075936 0.075936 
2.9505 0.0759558 0.0759558 
2.9504 0.0759757 0.0759757 
2.9503 0.0759955 0.0759955 
2.9502 0.0760154 0.0760154 
2.9501 0.0760352 0.0760352 
2.95 0.0760551 0.0760551 
2.9499 0.0760749 0.0760749 
2.9498 0.0760948 0.0760948 
2.9497 0.0761147 0.0761147 
2.9496 0.0761345 0.0761345 
2.9495 0.0761544 0.0761544 
2.9494 0.0761743 0.0761743 
2.9493 0.0761942 0.0761942 
2.9492 0.0762141 0.0762141 
2.9491 0.076234 0.076234 
2.949 0.0762539 0.0762539 
2.9489 0.0762738 0.0762738 
2.9488 0.0762937 0.0762937 
2.9487 0.0763136 0.0763136 
2.9486 0.0763335 0.0763335 
2.9485 0.0763534 0.0763534 
2.9484 0.0763734 0.0763734 
2.9483 0.0763933 0.0763933 
2.9482 0.0764132 0.0764132 
2.9481 0.0764332 0.0764332 
2.948 0.0764531 0.0764531 
2.9479 0.076473 0.076473 
2.9478 0.076493 0.076493 
2.9477 0.076513 0.076513 
2.9476 0.0765329 0.0765329 
2.9475 0.0765529 0.0765529 
2.9474 0.0765728 0.0765728 
2.9473 0.0765928 0.0765928 
2.9472 0.0766128 0.0766128 
2.9471 0.0766328 0.0766328 
2.947 0.0766528 0.0766528 
2.9469 0.0766728 0.0766728 
2.9468 0.0766927 0.0766927 
2.9467 0.0767127 0.0767127 
2.9466 0.0767328 0.0767328 
2.9465 0.0767528 0.0767528 
2.9464 0.0767728 0.0767728 
2.9463 0.0767928 0.0767928 
2.9462 0.0768128 0.0768128 
2.9461 0.0768328 0.0768328 
2.946 0.0768529 0.0768529 
2.9459 0.0768729 0.0768729 
2.9458 0.0768929 0.0768929 
2.9457 0.076913 0.076913 
2.9456 0.076933 0.076933 
2.9455 0.0769531 0.0769531 
2.9454 0.0769731 0.0769731 
2.9453 0.0769932 0.0769932 
2.9452 0.0770133 0.0770133 
2.9451 0.0770333 0.0770333 
2.945 0.0770534 0.0770534 
2.9449 0.0770735 0.0770735 
2.9448 0.0770936 0.0770936 
2.9447 0.0771137 0.0771137 
2.9446 0.0771337 0.0771337 
2.9445 0.0771538 0.0771538 
2.9444 0.0771739 0.0771739 
2.9443 0.077194 0.077194 
2.9442 0.0772142 0.0772142 
2.9441 0.0772343 0.0772343 
2.944 0.0772544 0.0772544 
2.9439 0.0772745 0.0772745 
2.9438 0.0772946 0.0772946 
2.9437 0.0773148 0.0773148 
2.9436 0.0773349 0.0773349 
2.9435 0.077355 0.077355 
2.9434 0.0773752 0.0773752 
2.9433 0.0773953 0.0773953 
2.9432 0.0774155 0.0774155 
2.9431 0.0774356 0.0774356 
2.943 0.0774558 0.0774558 
2.9429 0.077476 0.077476 
2.9428 0.0774961 0.0774961 
2.9427 0.0775163 0.0775163 
2.9426 0.0775365 0.0775365 
2.9425 0.0775567 0.0775567 
2.9424 0.0775769 0.0775769 
2.9423 0.077597 0.077597 
2.9422 0.0776172 0.0776172 
2.9421 0.0776374 0.0776374 
2.942 0.0776577 0.0776577 
2.9419 0.0776779 0.0776779 
2.9418 0.0776981 0.0776981 
2.9417 0.0777183 0.0777183 
2.9416 0.0777385 0.0777385 
2.9415 0.0777587 0.0777587 
2.9414 0.077779 0.077779 
2.9413 0.0777992 0.0777992 
2.9412 0.0778195 0.0778195 
2.9411 0.0778397 0.0778397 
2.941 0.0778599 0.0778599 
2.9409 0.0778802 0.0778802 
2.9408 0.0779005 0.0779005 
2.9407 0.0779207 0.0779207 
2.9406 0.077941 0.077941 
2.9405 0.0779613 0.0779613 
2.9404 0.0779815 0.0779815 
2.9403 0.0780018 0.0780018 
2.9402 0.0780221 0.0780221 
2.9401 0.0780424 0.0780424 
2.94 0.0780627 0.0780627 
2.9399 0.078083 0.078083 
2.9398 0.0781033 0.0781033 
2.9397 0.0781236 0.0781236 
2.9396 0.0781439 0.0781439 
2.9395 0.0781642 0.0781642 
2.9394 0.0781845 0.0781845 
2.9393 0.0782049 0.0782049 
2.9392 0.0782252 0.0782252 
2.9391 0.0782455 0.0782455 
2.939 0.0782658 0.0782658 
2.9389 0.0782862 0.0782862 
2.9388 0.0783065 0.0783065 
2.9387 0.0783269 0.0783269 
2.9386 0.0783472 0.0783472 
2.9385 0.0783676 0.0783676 
2.9384 0.078388 0.078388 
2.9383 0.0784083 0.0784083 
2.9382 0.0784287 0.0784287 
2.9381 0.0784491 0.0784491 
2.938 0.0784695 0.0784695 
2.9379 0.0784898 0.0784898 
2.9378 0.0785102 0.0785102 
2.9377 0.0785306 0.0785306 
2.9376 0.078551 0.078551 
2.9375 0.0785714 0.0785714 
2.9374 0.0785918 0.0785918 
2.9373 0.0786123 0.0786123 
2.9372 0.0786327 0.0786327 
2.9371 0.0786531 0.0786531 
2.937 0.0786735 0.0786735 
2.9369 0.0786939 0.0786939 
2.9368 0.0787144 0.0787144 
2.9367 0.0787348 0.0787348 
2.9366 0.0787553 0.0787553 
2.9365 0.0787757 0.0787757 
2.9364 0.0787962 0.0787962 
2.9363 0.0788166 0.0788166 
2.9362 0.0788371 0.0788371 
2.9361 0.0788575 0.0788575 
2.936 0.078878 0.078878 
2.9359 0.0788985 0.0788985 
2.9358 0.078919 0.078919 
2.9357 0.0789395 0.0789395 
2.9356 0.0789599 0.0789599 
2.9355 0.0789804 0.0789804 
2.9354 0.0790009 0.0790009 
2.9353 0.0790214 0.0790214 
2.9352 0.0790419 0.0790419 
2.9351 0.0790624 0.0790624 
2.935 0.079083 0.079083 
2.9349 0.0791035 0.0791035 
2.9348 0.079124 0.079124 
2.9347 0.0791445 0.0791445 
2.9346 0.0791651 0.0791651 
2.9345 0.0791856 0.0791856 
2.9344 0.0792061 0.0792061 
2.9343 0.0792267 0.0792267 
2.9342 0.0792472 0.0792472 
2.9341 0.0792678 0.0792678 
2.934 0.0792883 0.0792883 
2.9339 0.0793089 0.0793089 
2.9338 0.0793295 0.0793295 
2.9337 0.07935 0.07935 
2.9336 0.0793706 0.0793706 
2.9335 0.0793912 0.0793912 
2.9334 0.0794118 0.0794118 
2.9333 0.0794324 0.0794324 
2.9332 0.079453 0.079453 
2.9331 0.0794736 0.0794736 
2.933 0.0794942 0.0794942 
2.9329 0.0795148 0.0795148 
2.9328 0.0795354 0.0795354 
2.9327 0.079556 0.079556 
2.9326 0.0795766 0.0795766 
2.9325 0.0795973 0.0795973 
2.9324 0.0796179 0.0796179 
2.9323 0.0796385 0.0796385 
2.9322 0.0796592 0.0796592 
2.9321 0.0796798 0.0796798 
2.932 0.0797005 0.0797005 
2.9319 0.0797211 0.0797211 
2.9318 0.0797418 0.0797418 
2.9317 0.0797624 0.0797624 
2.9316 0.0797831 0.0797831 
2.9315 0.0798038 0.0798038 
2.9314 0.0798244 0.0798244 
2.9313 0.0798451 0.0798451 
2.9312 0.0798658 0.0798658 
2.9311 0.0798865 0.0798865 
2.931 0.0799072 0.0799072 
2.9309 0.0799279 0.0799279 
2.9308 0.0799486 0.0799486 
2.9307 0.0799693 0.0799693 
2.9306 0.07999 0.07999 
2.9305 0.0800107 0.0800107 
2.9304 0.0800314 0.0800314 
2.9303 0.0800521 0.0800521 
2.9302 0.0800729 0.0800729 
2.9301 0.0800936 0.0800936 
2.93 0.0801143 0.0801143 
2.9299 0.0801351 0.0801351 
2.9298 0.0801558 0.0801558 
2.9297 0.0801766 0.0801766 
2.9296 0.0801973 0.0801973 
2.9295 0.0802181 0.0802181 
2.9294 0.0802389 0.0802389 
2.9293 0.0802596 0.0802596 
2.9292 0.0802804 0.0802804 
2.9291 0.0803012 0.0803012 
2.929 0.080322 0.080322 
2.9289 0.0803427 0.0803427 
2.9288 0.0803635 0.0803635 
2.9287 0.0803843 0.0803843 
2.9286 0.0804051 0.0804051 
2.9285 0.0804259 0.0804259 
2.9284 0.0804467 0.0804467 
2.9283 0.0804676 0.0804676 
2.9282 0.0804884 0.0804884 
2.9281 0.0805092 0.0805092 
2.928 0.08053 0.08053 
2.9279 0.0805509 0.0805509 
2.9278 0.0805717 0.0805717 
2.9277 0.0805925 0.0805925 
2.9276 0.0806134 0.0806134 
2.9275 0.0806342 0.0806342 
2.9274 0.0806551 0.0806551 
2.9273 0.0806759 0.0806759 
2.9272 0.0806968 0.0806968 
2.9271 0.0807177 0.0807177 
2.927 0.0807385 0.0807385 
2.9269 0.0807594 0.0807594 
2.9268 0.0807803 0.0807803 
2.9267 0.0808012 0.0808012 
2.9266 0.0808221 0.0808221 
2.9265 0.080843 0.080843 
2.9264 0.0808639 0.0808639 
2.9263 0.0808848 0.0808848 
2.9262 0.0809057 0.0809057 
2.9261 0.0809266 0.0809266 
2.926 0.0809475 0.0809475 
2.9259 0.0809684 0.0809684 
2.9258 0.0809893 0.0809893 
2.9257 0.0810103 0.0810103 
2.9256 0.0810312 0.0810312 
2.9255 0.0810521 0.0810521 
2.9254 0.0810731 0.0810731 
2.9253 0.081094 0.081094 
2.9252 0.081115 0.081115 
2.9251 0.0811359 0.0811359 
2.925 0.0811569 0.0811569 
2.9249 0.0811779 0.0811779 
2.9248 0.0811988 0.0811988 
2.9247 0.0812198 0.0812198 
2.9246 0.0812408 0.0812408 
2.9245 0.0812618 0.0812618 
2.9244 0.0812828 0.0812828 
2.9243 0.0813038 0.0813038 
2.9242 0.0813248 0.0813248 
2.9241 0.0813458 0.0813458 
2.924 0.0813668 0.0813668 
2.9239 0.0813878 0.0813878 
2.9238 0.0814088 0.0814088 
2.9237 0.0814298 0.0814298 
2.9236 0.0814508 0.0814508 
2.9235 0.0814719 0.0814719 
2.9234 0.0814929 0.0814929 
2.9233 0.0815139 0.0815139 
2.9232 0.081535 0.081535 
2.9231 0.081556 0.081556 
2.923 0.0815771 0.0815771 
2.9229 0.0815981 0.0815981 
2.9228 0.0816192 0.0816192 
2.9227 0.0816403 0.0816403 
2.9226 0.0816613 0.0816613 
2.9225 0.0816824 0.0816824 
2.9224 0.0817035 0.0817035 
2.9223 0.0817246 0.0817246 
2.9222 0.0817457 0.0817457 
2.9221 0.0817668 0.0817668 
2.922 0.0817879 0.0817879 
2.9219 0.081809 0.081809 
2.9218 0.0818301 0.0818301 
2.9217 0.0818512 0.0818512 
2.9216 0.0818723 0.0818723 
2.9215 0.0818934 0.0818934 
2.9214 0.0819145 0.0819145 
2.9213 0.0819357 0.0819357 
2.9212 0.0819568 0.0819568 
2.9211 0.0819779 0.0819779 
2.921 0.0819991 0.0819991 
2.9209 0.0820202 0.0820202 
2.9208 0.0820414 0.0820414 
2.9207 0.0820625 0.0820625 
2.9206 0.0820837 0.0820837 
2.9205 0.0821049 0.0821049 
2.9204 0.082126 0.082126 
2.9203 0.0821472 0.0821472 
2.9202 0.0821684 0.0821684 
2.9201 0.0821896 0.0821896 
2.92 0.0822108 0.0822108 
2.9199 0.0822319 0.0822319 
2.9198 0.0822531 0.0822531 
2.9197 0.0822743 0.0822743 
2.9196 0.0822955 0.0822955 
2.9195 0.0823168 0.0823168 
2.9194 0.082338 0.082338 
2.9193 0.0823592 0.0823592 
2.9192 0.0823804 0.0823804 
2.9191 0.0824016 0.0824016 
2.919 0.0824229 0.0824229 
2.9189 0.0824441 0.0824441 
2.9188 0.0824654 0.0824654 
2.9187 0.0824866 0.0824866 
2.9186 0.0825079 0.0825079 
2.9185 0.0825291 0.0825291 
2.9184 0.0825504 0.0825504 
2.9183 0.0825716 0.0825716 
2.9182 0.0825929 0.0825929 
2.9181 0.0826142 0.0826142 
2.918 0.0826355 0.0826355 
2.9179 0.0826567 0.0826567 
2.9178 0.082678 0.082678 
2.9177 0.0826993 0.0826993 
2.9176 0.0827206 0.0827206 
2.9175 0.0827419 0.0827419 
2.9174 0.0827632 0.0827632 
